pair,distance,normalization_ratio,alignment_points
value_BKR vs value_ORLY,39.06890118865527,0.015528180122676975,2046
value_BKR vs value_PANW,61.373945096442526,0.024393459895247428,2127
value_BKR vs value_PAYX,44.53394196856144,0.017700294900064167,2149
value_BKR vs value_PCAR,54.59699305212645,0.021699917747268066,2184
value_BKR vs value_PEP,132.3296575568277,0.0525952534009649,2168
value_BKR vs value_PYPL,343.4955182934621,0.13652445083205966,1758
value_BKR vs value_QCOM,50.11479410524992,0.01991843962847771,2119
value_BKR vs value_QQQ,37.227927868264686,0.014796473715526505,2098
value_BKR vs value_REGN,62.017228306333905,0.02464913684671459,2135
value_BKR vs value_ROST,51.543627207900016,0.020486338317925283,2147
value_BKR vs value_SBUX,66.77094803963274,0.026538532607167226,2180
value_BKR vs value_SGEN,57.48367499165213,0.028684468558708646,1706
value_BKR vs value_SIRI,248.14224868082505,0.0986256950241753,1845
value_BKR vs value_SNPS,58.15400196881209,0.023113673278542166,2113
value_BKR vs value_SWKS,151.69039782546264,0.06029030120248913,1876
value_BKR vs value_TEAM,184.26558056442605,0.07323751214802307,1928
value_BKR vs value_TMUS,45.79774740096758,0.018202602305630994,2005
value_BKR vs value_TSLA,134.49079499164085,0.05345421104596219,1932
value_BKR vs value_TXN,67.29037882350788,0.026744983634144626,2206
value_BKR vs value_VRSK,53.87771628778819,0.021414036680360966,2208
value_BKR vs value_VRTX,52.76340829859752,0.020971147972415546,2142
value_BKR vs value_WBD,454.1547712092336,0.18050666582242988,1547
value_BKR vs value_WDAY,48.68052033920932,0.019348378513199253,2180
value_BKR vs value_XEL,248.99941044565873,0.0989663793504208,1865
value_BKR vs value_ZS,144.3154500484612,0.05735908189525485,1973
value_CDNS vs value_CHTR,358.7562176351743,0.14258991161970364,1726
value_CDNS vs value_CMCSA,298.8664234052119,0.11878633680652301,1706
value_CDNS vs value_COST,27.9972462114469,0.011127681324104492,2021
value_CDNS vs value_CPRT,30.574887670781933,0.012152181109213804,2037
value_CDNS vs value_CRWD,62.04659208729816,0.024660807665857775,2057
value_CDNS vs value_CSCO,174.7178605085881,0.06944271085396983,2141
value_CDNS vs value_CSGP,252.8782608135457,0.10050805278757778,1887
value_CDNS vs value_CSX,88.80385744125594,0.035295650811309996,2218
value_CDNS vs value_CTAS,32.85802923794521,0.013059630062776316,2064
value_CDNS vs value_CTSH,131.53632860749812,0.05227993982809941,2271
value_CDNS vs value_DDOG,89.38786530704036,0.03552776840502399,2035
value_CDNS vs value_DLTR,127.3772393698871,0.050626883692323967,2150
value_CDNS vs value_DXCM,137.43919455519008,0.05462607096788159,2154
value_CDNS vs value_EA,143.002931524857,0.05683741316568243,2311
value_CDNS vs value_EBAY,137.74919537065918,0.05474928273873576,2304
value_CDNS vs value_EXC,102.94384226886436,0.040915676577450065,2142
value_CDNS vs value_FANG,42.05294573426141,0.016714207366558587,2049
value_CDNS vs value_FAST,52.061457569375946,0.020692153246969772,2153
value_CDNS vs value_FTNT,50.06092904539177,0.019897030622174787,2175
value_CDNS vs value_GILD,194.8426564994774,0.07744143740042822,2030
value_CDNS vs value_GOOGL,51.25378522106408,0.02037113880010496,2035
value_CDNS vs value_GOOG,51.052579026267814,0.020291168134446667,2031
value_CDNS vs value_HON,91.02962460528643,0.03618029594804707,2217
value_CDNS vs value_IDXX,128.9359757440715,0.05124641325281061,2133
value_CDNS vs value_ILMN,402.08123120701305,0.15980971033665065,1661
value_CDNS vs value_INTC,358.1744256286838,0.14235867473318117,1636
value_CDNS vs value_INTU,69.56403112447109,0.027648661019265136,2137
value_CDNS vs value_ISRG,36.17468464925203,0.014377855583963445,2031
value_CDNS vs value_KDP,104.66941776022773,0.041601517392777315,2171
value_CDNS vs value_KHC,108.48643476806706,0.04311861477268166,2173
value_CDNS vs value_KLAC,36.01914014453658,0.014316033443774474,2099
value_CDNS vs value_LRCX,47.12026670515333,0.01872824590824854,2027
value_CDNS vs value_MAR,39.295294014428826,0.01561816137298443,2023
value_CDNS vs value_MCHP,70.9293057368037,0.028191297987600835,2115
value_CDNS vs value_MDLZ,135.87216889667712,0.054003246779283434,2170
value_CDNS vs value_MELI,84.70579633920049,0.033666850691256155,2157
value_CDNS vs value_META,71.3353470551806,0.02835268165945175,2097
value_CDNS vs value_MNST,71.8343236195566,0.02855100302844062,2135
value_CDNS vs value_MRNA,360.390519811077,0.14323947528262201,1692
value_CDNS vs value_MSFT,50.84161780708719,0.02020732027308712,2139
value_CDNS vs value_NFLX,86.36649807634079,0.03432690702557265,2185
value_CDNS vs value_NVDA,80.33277731979497,0.031928766820268274,2261
value_CDNS vs value_NXPI,63.534696335375955,0.025252264044267073,2094
value_CDNS vs value_ODFL,45.901586309099194,0.018243873731756437,2135
value_CDNS vs value_ON,61.191535472752264,0.024320960044814096,2034
value_CDNS vs value_ORLY,28.774938750323532,0.011436780107441785,2008
value_CDNS vs value_PANW,35.379552978857774,0.014061825508290052,2099
value_CDNS vs value_PAYX,71.78178482111149,0.02853012115306498,2221
value_CDNS vs value_PCAR,34.60824415957608,0.013755263974394309,2077
value_CDNS vs value_PEP,132.3252561851936,0.05259350404816916,2177
value_CDNS vs value_PYPL,418.755098299488,0.16643684352125915,1645
value_CDNS vs value_QCOM,88.55745131440015,0.03519771514880769,2158
value_CDNS vs value_QQQ,62.2833477311904,0.02475490768330302,2161
value_CDNS vs value_REGN,42.98525859989921,0.017084760969753265,2096
value_CDNS vs value_ROST,131.38753651075092,0.05222080147486126,2018
value_CDNS vs value_SBUX,147.51763785886826,0.058631811549629674,2237
value_CDNS vs value_SGEN,70.85343356335066,0.03535600477213107,1725
value_CDNS vs value_SIRI,440.89124131074203,0.17523499257183706,1516
value_CDNS vs value_SNPS,15.672940326300989,0.006229308555763509,1855
value_CDNS vs value_SWKS,252.83016633569628,0.10048893733533239,2005
value_CDNS vs value_TEAM,208.08739210899904,0.08270564074284541,2008
value_CDNS vs value_TMUS,37.040356215187416,0.014721922184096747,2164
value_CDNS vs value_TSLA,114.4635098926171,0.04549424081582556,2004
value_CDNS vs value_TXN,105.44232055210891,0.041908712461092575,2257
value_CDNS vs value_VRSK,83.45260815183833,0.03316876317640633,2223
value_CDNS vs value_VRTX,72.33672426473345,0.028750685319846363,1953
value_CDNS vs value_WBD,421.2795632203046,0.1674402079571958,1709
value_CDNS vs value_WDAY,113.58176461776549,0.04514378561914367,2177
value_CDNS vs value_XEL,393.22471167795925,0.1562896310325752,1559
value_CDNS vs value_ZS,165.14886924284684,0.06563945518396139,1960
value_CHTR vs value_CMCSA,124.80625067465637,0.049605028090086,1877
value_CHTR vs value_COST,310.7337794828255,0.12350309200430268,1662
value_CHTR vs value_CPRT,269.4461841751024,0.10709307797102639,1843
value_CHTR vs value_CRWD,184.26167513197956,0.07323595990937184,2153
value_CHTR vs value_CSCO,226.45714571442377,0.09000681467186955,1697
value_CHTR vs value_CSGP,235.18469478117186,0.09347563385579168,1648
value_CHTR vs value_CSX,264.4578578403805,0.10511043634355345,1710
value_CHTR vs value_CTAS,327.8881872021083,0.1303212190787394,1660
value_CHTR vs value_CTSH,193.6977450722274,0.07698638516384237,1719
value_CHTR vs value_DDOG,112.58969992107855,0.04474948327546842,2135
value_CHTR vs value_DLTR,53.70626388185038,0.021345891844932584,2195
value_CHTR vs value_DXCM,110.55776777460663,0.043941879083706926,2111
value_CHTR vs value_EA,225.5896890158621,0.08966203855956363,1821
value_CHTR vs value_EBAY,108.35797704373536,0.04306755844345603,1910
value_CHTR vs value_EXC,183.82980643148923,0.07306431098230892,2034
value_CHTR vs value_FANG,296.0357225363602,0.11766125696993648,1943
value_CHTR vs value_FAST,213.34057082952853,0.08479354961428003,1776
value_CHTR vs value_FTNT,232.0675624872779,0.09223671005058741,2009
value_CHTR vs value_GILD,205.78393029144877,0.08179011537815929,2175
value_CHTR vs value_GOOGL,191.83922187627326,0.07624770344843929,1912
value_CHTR vs value_GOOG,192.68220146549638,0.07658275097992702,1926
value_CHTR vs value_HON,274.7185146874439,0.1091885988423863,1722
value_CHTR vs value_IDXX,150.66759635577495,0.05988378233536365,1901
value_CHTR vs value_ILMN,61.07230804173424,0.024273572353630462,1980
value_CHTR vs value_INTC,69.67867855152181,0.02769422835911042,1957
value_CHTR vs value_INTU,216.20472754904017,0.0859319266888077,1763
value_CHTR vs value_ISRG,207.73123390658427,0.0825640834286901,2027
value_CHTR vs value_KDP,225.41372565908694,0.08959210081839704,2047
value_CHTR vs value_KHC,210.33543710840425,0.08359914034515273,1960
value_CHTR vs value_KLAC,372.1258355590198,0.1479037502221859,1656
value_CHTR vs value_LRCX,244.18857096387353,0.09705428098723114,1861
value_CHTR vs value_MAR,277.03764759276237,0.11011035277931731,1839
value_CHTR vs value_MCHP,236.92534255099827,0.0941674652428451,1678
value_CHTR vs value_MDLZ,290.90031220613827,0.11562015588479263,1710
value_CHTR vs value_MELI,173.54154038402865,0.06897517503339771,1869
value_CHTR vs value_META,279.1158022868746,0.11093632841290724,1941
value_CHTR vs value_MNST,295.0646161131788,0.11727528462367996,1582
value_CHTR vs value_MRNA,199.17937051900785,0.07916509162122728,2121
value_CHTR vs value_MSFT,223.51630153759348,0.08883795768584797,1946
value_CHTR vs value_NFLX,145.87039661601887,0.05797710517329844,2251
value_CHTR vs value_NVDA,564.1439549898508,0.22422255762712673,1449
value_CHTR vs value_NXPI,200.2104788987698,0.07957491212192758,1858
value_CHTR vs value_ODFL,265.82925986479313,0.10565550869029934,1762
value_CHTR vs value_ON,211.75254535409837,0.08416237891657329,2248
value_CHTR vs value_ORLY,282.06278066648537,0.11210762347634554,2057
value_CHTR vs value_PANW,391.9457254598944,0.1557812899284159,1568
value_CHTR vs value_PAYX,242.68294184731684,0.09645585923979207,1839
value_CHTR vs value_PCAR,300.1518094646362,0.11929722156782042,1893
value_CHTR vs value_PEP,293.92158687457544,0.11682098047479152,1853
value_CHTR vs value_PYPL,105.11046394822371,0.04177681396988224,2054
value_CHTR vs value_QCOM,147.52336133675482,0.05863408638185803,1945
value_CHTR vs value_QQQ,203.5217959910191,0.08089101589468167,1915
value_CHTR vs value_REGN,296.8124140001354,0.11796995786968816,1683
value_CHTR vs value_ROST,209.9091594737218,0.08342971362230596,1898
value_CHTR vs value_SBUX,143.15573873341165,0.05689814735032259,2089
value_CHTR vs value_SGEN,130.80324606868783,0.06527108087259871,1564
value_CHTR vs value_SIRI,60.02005985197847,0.023855349702694147,2131
value_CHTR vs value_SNPS,330.3583879475577,0.13130301587740767,1881
value_CHTR vs value_SWKS,37.445196112598616,0.01488282834364015,2127
value_CHTR vs value_TEAM,63.023158962024354,0.025048950302871364,2071
value_CHTR vs value_TMUS,221.47752889102455,0.08802763469436588,1963
value_CHTR vs value_TSLA,123.36787939028197,0.04903333839041414,2141
value_CHTR vs value_TXN,217.47719923569394,0.08643767855154767,1867
value_CHTR vs value_VRSK,233.64880114949477,0.09286518328676263,1756
value_CHTR vs value_VRTX,270.60241842716795,0.10755263053544036,1969
value_CHTR vs value_WBD,192.51642631144642,0.07651686260391352,2163
value_CHTR vs value_WDAY,167.16738048393051,0.0664417251525956,1870
value_CHTR vs value_XEL,191.24622135651265,0.0760120116679303,2104
value_CHTR vs value_ZS,99.28073032712209,0.039459749732560445,2082
value_CMCSA vs value_COST,274.39623553743104,0.1090605069703621,1785
value_CMCSA vs value_CPRT,233.15521612098235,0.09266900481756055,1797
value_CMCSA vs value_CRWD,194.32873402098178,0.07723717568401502,2221
value_CMCSA vs value_CSCO,59.582747316619624,0.02368153708927648,2076
value_CMCSA vs value_CSGP,70.49862843490156,0.02802012258938854,1927
value_CMCSA vs value_CSX,124.13011555833462,0.049336293942104384,1847
value_CMCSA vs value_CTAS,299.4596152228173,0.11902210461956174,1732
value_CMCSA vs value_CTSH,54.52202566239858,0.021670121487439818,2000
value_CMCSA vs value_DDOG,103.35633900640062,0.041079625996184664,2135
value_CMCSA vs value_DLTR,87.36937533141239,0.03472550688847869,2096
value_CMCSA vs value_DXCM,80.80928222564928,0.03211815668745997,2019
value_CMCSA vs value_EA,89.27741362257497,0.03548386868941771,1957
value_CMCSA vs value_EBAY,53.31824466841189,0.021191671171864823,2048
value_CMCSA vs value_EXC,49.30364650843884,0.019596043922272988,2142
value_CMCSA vs value_FANG,223.38630445383913,0.08878628952855291,2054
value_CMCSA vs value_FAST,115.90447514369171,0.04606696150385203,2001
value_CMCSA vs value_FTNT,192.815340106143,0.07663566776873729,2132
value_CMCSA vs value_GILD,62.375713748582655,0.02479161913695654,2229
value_CMCSA vs value_GOOGL,135.09522004487837,0.05369444357904546,2097
value_CMCSA vs value_GOOG,135.80159859781517,0.05397519817083274,2093
value_CMCSA vs value_HON,125.31786730442033,0.049808373332440516,1831
value_CMCSA vs value_IDXX,54.459478663522155,0.02164526178995316,2112
value_CMCSA vs value_ILMN,219.08517878094924,0.08707678011961416,1697
value_CMCSA vs value_INTC,88.69391584952703,0.03525195383526512,2013
value_CMCSA vs value_INTU,112.21740322373728,0.0446015116151579,1930
value_CMCSA vs value_ISRG,183.83518283982613,0.07306644786956523,2242
value_CMCSA vs value_KDP,84.6461065376749,0.03364312660479924,2016
value_CMCSA vs value_KHC,67.60090190659773,0.026868402983544405,2201
value_CMCSA vs value_KLAC,345.1613528289272,0.13718654722930335,1680
value_CMCSA vs value_LRCX,208.13090310865374,0.08272293446289894,2085
value_CMCSA vs value_MAR,238.03142803730069,0.09460708586538183,1750
value_CMCSA vs value_MCHP,82.72119389369458,0.032878057986365096,2182
value_CMCSA vs value_MDLZ,148.5557681137202,0.05904442293868053,1846
value_CMCSA vs value_MELI,104.360945561994,0.041478913180442764,2139
value_CMCSA vs value_META,288.93805724287853,0.11484024532705824,1986
value_CMCSA vs value_MNST,144.18070552531395,0.05730552683836008,1853
value_CMCSA vs value_MRNA,407.4058721093635,0.16192602230101888,1775
value_CMCSA vs value_MSFT,156.1162755850205,0.062049394111693364,1946
value_CMCSA vs value_NFLX,153.96738297715274,0.06119530325006071,2239
value_CMCSA vs value_NVDA,574.3897212483963,0.22829480176804304,1686
value_CMCSA vs value_NXPI,115.36464176832678,0.04585240133876263,1902
value_CMCSA vs value_ODFL,160.45681615235034,0.06377456921794529,1927
value_CMCSA vs value_ON,156.37000087358257,0.06215023882097876,2126
value_CMCSA vs value_ORLY,283.25910205028066,0.11258310892300503,1626
value_CMCSA vs value_PANW,351.52741582388586,0.13971677894431075,1761
value_CMCSA vs value_PAYX,112.09744529996973,0.04455383358504361,1947
value_CMCSA vs value_PCAR,264.05243574613723,0.10494929878622307,1662
value_CMCSA vs value_PEP,129.50417604003565,0.05147224802863102,1943
value_CMCSA vs value_PYPL,304.11735192765445,0.12087335132259716,1692
value_CMCSA vs value_QCOM,85.76331351318386,0.03408716753306195,2159
value_CMCSA vs value_QQQ,127.31092305554301,0.05060052585673411,1947
value_CMCSA vs value_REGN,213.77781351933936,0.08496733446714601,1850
value_CMCSA vs value_ROST,95.94749662657816,0.038134935066207534,1924
value_CMCSA vs value_SBUX,36.271896840134815,0.014416493179703822,2080
value_CMCSA vs value_SGEN,68.79319928794676,0.03432794375646046,1598
value_CMCSA vs value_SIRI,83.51787449251599,0.033194703693368834,2024
value_CMCSA vs value_SNPS,284.28048942553465,0.11298906574941758,1753
value_CMCSA vs value_SWKS,93.86974850492167,0.03730912102739335,1807
value_CMCSA vs value_TEAM,174.43839019394684,0.0693316336223954,1977
value_CMCSA vs value_TMUS,193.8145482069568,0.07703280930324197,2024
value_CMCSA vs value_TSLA,214.8488602511526,0.08539302871667431,2026
value_CMCSA vs value_TXN,89.76076780979862,0.03567598084650184,1980
value_CMCSA vs value_VRSK,116.87602657634959,0.04645311072191955,1911
value_CMCSA vs value_VRTX,247.96089265641666,0.09855361393339294,1746
value_CMCSA vs value_WBD,426.33235906456173,0.1694484733960897,1837
value_CMCSA vs value_WDAY,62.90461428371536,0.025001833976039493,2054
value_CMCSA vs value_XEL,61.63744983035696,0.024498191506501177,2172
value_CMCSA vs value_ZS,153.74478766221213,0.06110683134428145,2092
value_COST vs value_CPRT,20.34504421773998,0.008086265587337034,2080
value_COST vs value_CRWD,73.7448733866366,0.02931036303125461,2094
value_COST vs value_CSCO,186.87773520858772,0.07427572941517795,2210
value_COST vs value_CSGP,264.8740300523112,0.10527584660266741,1879
value_COST vs value_CSX,82.32194738399559,0.03271937495389332,2267
value_COST vs value_CTAS,22.11977663105854,0.00879164412999147,2053
value_COST vs value_CTSH,143.10154381139785,0.056876607238234435,2315
value_COST vs value_DDOG,82.12554503173934,0.03264131360561977,2148
value_COST vs value_DLTR,136.04666740792894,0.054072602308397825,2197
value_COST vs value_DXCM,129.47186577236718,0.05145940610984387,2100
value_COST vs value_EA,140.16819132229728,0.05571072787054741,2324
value_COST vs value_EBAY,135.254938837711,0.05375792481626033,2299
value_COST vs value_EXC,120.43949015281041,0.047869431698255326,2146
value_COST vs value_FANG,59.71711079054883,0.023734940695766624,2162
value_COST vs value_FAST,48.89316036560003,0.01943289362702704,2219
value_COST vs value_FTNT,49.0023375629146,0.019476286789711684,2176
value_COST vs value_GILD,225.7334490512945,0.08971917688843184,1918
value_COST vs value_GOOGL,37.09163056431315,0.0147423014961499,2039
value_COST vs value_GOOG,37.460826289288946,0.014889040655520248,2063
value_COST vs value_HON,102.528508626054,0.04075059961289905,2301
